id	text	timestamp	location
1554	I love it. Keep it up boys. https://t.co/m8qYgGXqew	2018-03-20 01:58:50	None
1555	@nyknicks beat @chicagobulls	2018-03-20 01:59:05	None
1556	#BullsNation - 92#Knicks - 110@NoahVonleh - 9pts, 12reb@BPortistime - 16pts, 7reb, 4ast@T_HardJR - 22pts… https://t.co/21ZFNniQod	2018-03-20 01:59:06	None
1557	@chicagobulls Yesssssss https://t.co/C83PLpMbdk	2018-03-20 01:59:15	None
1558	@NBA @nyknicks @chicagobulls As a @chicagobulls fan, thank you 🙏🏽	2018-03-20 01:59:29	None
1559	Oh darn, whatever will we do now? https://t.co/QFnEjQdvy7	2018-03-20 01:59:46	None
1560	@chicagobulls honestly the new draft picks won't be excited signing with a management team that only wants daft pic… https://t.co/suQe1JJikq	2018-03-20 02:00:07	None
1561	The Chicago Bulls will be playing without their three leading scorers: https://t.co/IP7zteOxas via @YouTube	2018-03-20 02:00:10	None
1562	10% From the 3PT Line tho.... WHAT THE FUCK JUST HAPPENED?!@chicagobulls	2018-03-20 02:00:20	None
1563	@World_Wide_Wob @chicagobulls @bennythebull Mind your damn business. Quit blowing up our spot.	2018-03-20 02:00:21	None
1564	damn, this suchahahahahahahahahahah https://t.co/SzGWTusrSU	2018-03-20 02:00:34	None
1565	Keep in mind that @UBwomenshoops was one of the #Debatable8 🤷🏻‍♀️#ILoveThisGame and the  #underdog or #Bulls in th… https://t.co/FonLAmzn8s	2018-03-20 02:00:37	None
1566	¡PALIZA NEOYORQUINA! 😁 Los 22 PTS de Tim Hardaway Jr. guiaron a los New York #Knicks para que derrotaran a los… https://t.co/AykzH62GuN	2018-03-20 02:01:00	None
1567	KNICKS WIN 🔶🔷#BullsNation 92 🆚#Knicks 110📈26-45🗓🛩 @MiamiHEAT#NBA #GameRecap https://t.co/oT8p1x5qaw	2018-03-20 02:01:02	None
1568	Esse negócio de tancar na NBA é uma puta falta de respeito com o torcedor que está lá todo o jogo. A gestão do Pax… https://t.co/JIXRaTC9JI	2018-03-20 02:01:19	None
1569	@Shep670 @MattVerderame @TonyAndracki23 @BarstoolReags It was only a matter of time before the #Bulls were eliminat… https://t.co/aB3g8EL1ly	2018-03-20 02:01:22	None
1570	👀 https://t.co/N9kPTzA50N	2018-03-20 02:01:23	None
1571	@chicagobulls Play the players!!! This is a great team!	2018-03-20 02:01:23	None
1572	Legal defense 4 #Chicago area|Drug|#DUI|#Evanston|https://t.co/TI6QlSRYRu            #Illinois #IL #Naperville… https://t.co/LIEDwh6NWz	2018-03-20 02:02:03	None
1573	They were eliminated since the start of the season https://t.co/3fXfjnoYbk	2018-03-20 02:02:13	None
1574	24-46 #BullsNation	2018-03-20 02:02:38	None
1575	On a personal level. I’m officially 0-3 this season.This is half a heartbreak being that our 3 best players didn’… https://t.co/CmjB0sG8uC	2018-03-20 02:03:14	None
1576	Yessssssss https://t.co/zgX7d4ldis	2018-03-20 02:03:17	None
1577	@Str8bucketz y’all trash AF and should be ashamed 😂😂😂😂 https://t.co/5FqPrRh3cq	2018-03-20 02:03:38	None
1578	@NBA @nyknicks @chicagobulls @jrock2481 why do they do this to me? Why?	2018-03-20 02:04:01	None
1579	This reads like Fred is in a hostage video. https://t.co/NpQZcWbTte	2018-03-20 02:04:28	None
1580	@BigJulio42 @NBA @nyknicks @chicagobulls Can’t even tank right	2018-03-20 02:04:30	None
1581	Soo.. the Bulls are locked in at the #1 pick! https://t.co/8qspJU0hPQ	2018-03-20 02:04:32	None
1582	@chicagobulls If we get top 3 pick dis man get pay raise	2018-03-20 02:04:42	None
1583	👏🏼👏🏼👏🏼 https://t.co/XEXTyetSVU	2018-03-20 02:04:43	None
1584	Bulls fans calling they losses wins 😂😂😂 https://t.co/O9hfRCgcFT	2018-03-20 02:04:50	None
1585	Remember when the #Bulls were good?	2018-03-20 02:04:54	None
1586	@nypost “lowly” Bulls @chicagobulls	2018-03-20 02:05:08	None
1587	The east really sucks if it took us until the last few games to be eliminated from playoff contention https://t.co/M4pyYdRXxF	2018-03-20 02:05:09	None
1588	Dunn, Lavine, and Markannen need to stay home every game this is how you tank #Bulls #BullsNation	2018-03-20 02:05:10	None
