id	text	timestamp	location
1010	@MiamiHEAT https://t.co/oK4L4ENo8N	2018-03-20 00:10:51	None
1011	I hope MY Memphis Grizzlies , Chicago Bulls, Sacramento Kings, Indiana Pacers , Philadelphia Sixers, Miami Heat, an… https://t.co/IffRdSd8O6	2018-03-20 00:11:19	None
1012	#HeatCulture beat #Nuggets	2018-03-20 00:11:31	None
1013	If you’re at the Miami Heat game, come stop by 601 and get a drink from your favorite bartender 🥃🔥🏀	2018-03-20 00:11:37	None
1014	Estamos jugando vs @ArgNuggets. Nos colgamos mal con el game, arrancamos en el segundo tiempo. #HeatCulture	2018-03-20 00:11:38	None
1015	Cade o jogo de vôlei ???? https://t.co/csXE9p97W7	2018-03-20 00:11:54	None
1016	@MiamiHEAT https://t.co/cHMw0nZsp4  please get this video to Dwayne wade	2018-03-20 00:12:01	None
1017	#Basketball #Livescore @ScoresPro: (USA-NBA) #Miami Heat vs #Denver Nuggets: 39-40 ...	2018-03-20 00:12:07	None
1018	MiamiHEAT: #DENvsMIA: HEAT down 22-19 with under 6 minutes remaining in the 1st quarter.Miami shooting 53% from the field early on.	2018-03-20 00:12:24	None
1019	@tidefan042 @roperisland921 @clint_eestwood8 @melakatweets @Sarahchadwickk @DwyaneWade I love how you think that be… https://t.co/gkc97y9AMz	2018-03-20 00:12:24	None
1020	MiamiHEAT: #DENvsMIA: After 12 minutes HEAT trail the Nuggets 37-36.Tyler &amp; Josh have combined for 18 of Miami's… https://t.co/G67C44bDKR	2018-03-20 00:12:25	None
1021	It’s out outright stupid that this guy isn’t in the @NBA A lot of teams this year that could use his talent. Time t… https://t.co/WdW8aGB7si	2018-03-20 00:12:40	None
1022	Erik Spoelstra got two rings too https://t.co/npXtRHnD7r	2018-03-20 00:12:51	None
1023	Paul Millsap acabou com o James Johnson. #MileHighBasketballhttps://t.co/SQBAPaEDGy	2018-03-20 00:12:51	None
1024	@MiamiHEAT Heat has 9 players averaging double figures in points.  If that continues would it be a record?  Has any team ever even had 8?	2018-03-20 00:13:01	None
1025	@MiamiHEAT https://t.co/oK4L4ENo8N	2018-03-20 00:13:02	None
1026	@MiamiHEAT Wade should average 39mpg.	2018-03-20 00:13:30	None
1027	@MiamiHEAT Isn't that a self pass??	2018-03-20 00:13:31	None
1028	12 straight wins for the @cavs. Kevin Love: 24 &amp;amp; 13 (8/13 FG)Dwyane Wade: 24 &amp;amp; 6 (9/13 FG)LeBron James: 23-… https://t.co/EvGNLFLwu7	2018-03-20 00:13:46	None
1029	Alô @JorgeDesa, quem vai ganhar essa aí hoje é o @MiamiHEAT! #NBA #NBAnoSporTV 🏀	2018-03-20 00:13:50	None
1030	@MiamiHEAT Girliest guy scream of all time. Fits the heat tho.	2018-03-20 00:14:01	None
1031	Goran Dragic dando show! #HeatCulture #NBAnoSporTV https://t.co/KR88NY87lS	2018-03-20 00:14:06	None
1032	@iroquois22blue @SLAMonline @StephenCurry30 @KembaWalker @carmeloanthony @kevinlove @blakegriffin23 @Al_Horford… https://t.co/VPmCO0cqeP	2018-03-20 00:14:18	None
1033	Ain't in Miami but I got at heat. 🖕🏼	2018-03-20 00:14:48	None
1034	#MiamiHeat RT " #DENvsMIA: After 12 minutes HEAT trail the Nuggets 37-36. Tyler &amp; Josh have combined for 18 of Miam… https://t.co/Q3chycz8mH	2018-03-20 00:15:06	None
1035	Miami is in the "El Heat" jerseys tonight @aprilnicole82	2018-03-20 00:15:08	None
1036	@NewDay @DwyaneWade @davebriggstv Who cuts the  paychecks for the “adult” handlers using children as political shie… https://t.co/54wtNjBdPs	2018-03-20 00:15:11	None
1037	Miami Heat vs Denver Nuggets Live Scores: 39-43 [2nd Q] #Nuggets #Heat #HeatvsNuggets #DENvsMIA #NBA https://t.co/GvaUlQ0JxR	2018-03-20 00:15:12	None
1038	Ain't in Miami but I got that heat🖕🏼	2018-03-20 00:15:13	None
1039	NBA: RT MiamiHEAT: #DENvsMIA: After 12 minutes HEAT trail the Nuggets 37-36.Tyler &amp; Josh have combined for 18 of… https://t.co/1lI2rnzCSh	2018-03-20 00:15:43	None
1040	The @MiamiHeat's commitment to their communities was on full display Sunday when they visiting the Parkland Rec Bas… https://t.co/dw34ml4RPb	2018-03-20 00:15:52	None
1041	@DwyaneWade How did Gun Control help Chicago ?	2018-03-20 00:15:59	None
1042	Slow start 1st half...let’s pick it up Miami!!🔥🔥🔥#MIAvsDEN #heat	2018-03-20 00:16:25	None
1043	@DwyaneWade Gun control in Chicago.  How is that working out?	2018-03-20 00:16:56	None
1044	@CNN @davebriggstv @DwyaneWade @NewDay Who cuts the  paychecks for the “adult” handlers using children as political… https://t.co/TCoHANl52p	2018-03-20 00:17:01	None
1045	#Basketball #Livescore @ScoresPro: (USA-NBA) #Miami Heat vs #Denver Nuggets: 41-43 ...	2018-03-20 00:17:06	None
1046	You know you’re at a @MiamiHEAT game when they’re playing Latin music. 💃🏾 https://t.co/EcTxpCkBLq	2018-03-20 00:17:27	None
1047	Meet Kelly at the rim!#HEATCulture https://t.co/s0yiDUxq4H	2018-03-20 00:17:29	None
1048	@MiamiHEAT WNBA player, Kelly Olynk got a block!	2018-03-20 00:18:08	None
1049	@MiamiHEAT Yeaaaaaaa!!	2018-03-20 00:18:10	None
1050	@MiamiHEAT Cookies	2018-03-20 00:18:42	None
1051	@DwyaneWade Easy to ask for gun reform when you travel with top notch personal security which odds are they are hea… https://t.co/1dfVdOk2r5	2018-03-20 00:18:59	None
1052	High scoring game! Could be another very close one! #HEATCulture #heatlive	2018-03-20 00:19:13	None
1053	@MiamiHEAT @legitleanaaaa https://t.co/oK4L4ENo8N	2018-03-20 00:20:10	None
1054	Kelly Olynyk fechando a porta 🚫#HeatCulture #NBAnoSporTV https://t.co/xgy0Z3J5Gb	2018-03-20 00:20:22	None
1055	This is going to be a nail-biter exciting game. #heatnation	2018-03-20 00:20:34	None
1056	@MiamiHEAT @legitleanaaaa El Heat!	2018-03-20 00:20:47	None
1057	#MiamiHeat RT " Meet Kelly at the rim! #HEATCulture https://t.co/IQwHeJKwIY "  #Sportsroadhouse https://t.co/bQHOqa13qe	2018-03-20 00:21:03	None
1058	**SOOO EXCITTTED** 😱😁 Your VICE CITY ROLLERS were just featured in the Miami Heat game against the Denver Nuggets!… https://t.co/6KXM4cJ350	2018-03-20 00:21:26	None
1059	Como eu sou apegada aos jogadores não queria que ele tivesse saído do Celtics. https://t.co/3ixQs5TPqe	2018-03-20 00:21:31	None
1060	You still running their account @PhillyGiL 😂 https://t.co/1FgSklsG58	2018-03-20 00:22:01	None
1061	#Basketball #Livescore @ScoresPro: (USA-NBA) #Miami Heat vs #Denver Nuggets: 48-50 ...	2018-03-20 00:22:08	None
1062	NBA Star Dwyane Wade Donates $200K to Gun Violence March: 'I Do More Than Dribble' https://t.co/XqTsHDJ9CD	2018-03-20 00:22:10	None
1063	MiamiHEAT: Meet Kelly at the rim!#HEATCulture https://t.co/Orsvhni9W8	2018-03-20 00:22:14	None
1064	@MiamiHEAT @BayLakeSpence https://t.co/oK4L4ENo8N	2018-03-20 00:22:40	None
1065	#NBA #DENvsMIA: After 12 minutes HEAT trail the Nuggets 37-36. Tyler &amp; Josh have combined for 18 of Miami's… https://t.co/HSl2ZGEGov	2018-03-20 00:22:48	None
1066	@VonMiller nice seats Go HEAT #HeatNation	2018-03-20 00:23:01	None
1067	@MiamiHEAT trail Denver 50-48 at 6:51 of 2ndQ.  HEAT shooting 53% in this period, Nuggets 57%. Wilson Chandler 11pt… https://t.co/mS4LGv2hys	2018-03-20 00:23:12	None
1068	Faaaacts 😂😂😂 wonder if the Mexicans show out the same at the Toyota center. Gotta find out lol. https://t.co/QemWgjsuC5	2018-03-20 00:23:44	None
1069	Defense optional tonight eh @MiamiHEAT ?	2018-03-20 00:24:00	None
1070	This has happened nearly a dozen times so far. Nuggets drive into a helping Heat defender, don't make the extra pas… https://t.co/EVO54v8aTJ	2018-03-20 00:24:03	None
1071	Let’s go heat #HeatCulture	2018-03-20 00:24:07	None
1072	GameThread: Denver Nuggets (38-32) @ Miami Heat (37-33)https://t.co/tJ8uhRVWts+1 MagicCityBot #MiamiHeat #NBA	2018-03-20 00:25:13	None
1073	So Trump couldn't win on his own. It took Putin, Russia, Facebook, Cambridge Analytica, James Comey, Bernie Sanders… https://t.co/vmJMm31aw6	2018-03-20 00:25:25	None
1074	[Yahoo Sports] LeBron James Once Gained 7 Pounds In A Single NBA Playoff Game https://t.co/u16PiNeBwb #Heat #MiamiHeat	2018-03-20 00:25:26	None
1075	@MiamiHEAT with Ellington! https://t.co/IM94xJfIoS	2018-03-20 00:25:47	None
1076	Fifty Shades Freed [Blu-ray] Dakota Johnson (Actor), Jamie Dornan (Actor), James Foley… https://t.co/B0Bop4Ij9O	2018-03-20 00:25:50	None
1077	@DwyaneWade GO WIN THIS ONE FOR THE FAMILY!!LETS GO D.WADE!!🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥BRING T… https://t.co/uX5Yro1oZ4	2018-03-20 00:26:03	None
1078	The Miami Heat Tip Off, Week Five: Too little, too late? https://t.co/G8jr917qu9	2018-03-20 00:26:16	None
1079	When is my copy of Tyler Johnson Was Here comingggg	2018-03-20 00:26:30	None
1080	@angstylesbian https://t.co/qELPBS5cAf	2018-03-20 00:26:51	None
1081	#DENvsMIA #LetsGoHeat @MiamiHEAT https://t.co/26nS46G0o0	2018-03-20 00:27:05	None
1082	#Basketball #Livescore @ScoresPro: (USA-NBA) #Miami Heat vs #Denver Nuggets: 50-53 ...	2018-03-20 00:27:07	None
1083	MiamiHEAT: Best son ever. #HEATNation RT BayLakeSpence: A little MiamiHeat basketball tonight with my mom https://t.co/df39FdrtPV	2018-03-20 00:27:15	None
1084	Dwyane wadeの質問箱です https://t.co/ojR2uD2xrx #質問箱 #peing	2018-03-20 00:27:16	None
1085	James Johnson to Kelly Olynyk is officially a thing	2018-03-20 00:27:27	None
1086	Congrats to this #VFL! https://t.co/E10si2mNvX	2018-03-20 00:27:34	None
1087	James Johnson is passing the ball very well	2018-03-20 00:28:02	None
1088	NBA star stands with massacre victims https://t.co/Oj31bvlumJ	2018-03-20 00:28:02	None
1089	James Johnson has been playing very well the past few weeks. Gotta give him credit	2018-03-20 00:28:12	None
1090	James Johnson is playing up to his contract this game	2018-03-20 00:28:13	None
1091	Let’s Go Heat!#HEATCulture	2018-03-20 00:28:28	None
1092	Very pleasant offensive game!! It plays fast and raining 3's!#HEATCulture #heatlive	2018-03-20 00:28:53	None
1093	@MiamiHEAT bench getting it done w/29pts leading Denver 57-55. @KellyOlynyk scoring 8 of his team high 12 pts in th… https://t.co/9OPD6Qxn0Z	2018-03-20 00:29:08	None
1094	Il est EXCELLENT James Johnson	2018-03-20 00:29:11	None
1095	James Johnson has easily been Miami's best player tonight. And that's a good thing. He's affecting the game in virtually every area.	2018-03-20 00:29:12	None
1096	@MiamiHEAT @IAmJustise Better than Booker	2018-03-20 00:29:21	None
1097	James Johnson. Three assists in the last three possessions.	2018-03-20 00:29:24	None
1098	3LLINGTON 33333333333333333333333333333333333333333333333 #HEATCulture #HEATNATION #KABOOM https://t.co/4r2BmLtM8E	2018-03-20 00:29:26	None
1099	#Heat up 57-55 with 4:40 to go. Olynyk 12 points, 3 rebounds, 2 assists, 3 blocks in 13 minutes. Miami shooting 56.4 percent.	2018-03-20 00:29:32	None
1100	So Miami Heat have figured out every time James Johnson gets the ball he scores or makes an assist. Run the offense through him today.	2018-03-20 00:29:40	None
1101	This is team basketball! 💪💪💪🔥🔥🔥@MiamiHEAT	2018-03-20 00:29:44	None
1102	On the #CanadianWatch Kelly Olynyk is on 🔥leading the  @MiamiHEAT with 12 points on 4/6 from the field midway through the 2nd quarter.	2018-03-20 00:29:51	None
1103	@AirParker24 @Hsaeedx @brody30975411 @Ugly_Cam @loukaniko5 @NBATV @IsiahThomas LMAOO bill russell was putting up so… https://t.co/7OyoIinFvR	2018-03-20 00:29:59	None
1104	Vaya minutos de James Johnson como generador ahora. Dos asistencias a Kelly y bloqueo en mano a mano a Wayne para q… https://t.co/E7GRwCOBvy	2018-03-20 00:30:09	None
1105	@IamJJ16 Gentleman Brothers others Migos - T-Shirt [Official Video] https://t.co/hP7Ne1zKN4 via @YouTube https://t.co/wxsSmI4DqO	2018-03-20 00:30:11	None
1106	There’s no competition. We have the best dancers in the league. Period! @MiamiHEAT	2018-03-20 00:30:13	None
1107	team with joakim noah, dan barnes, Mario, dwyane wade, and Anthony davis	2018-03-20 00:30:30	None
1108	JJ is in full facilitator mode right now, including dropping this assist off for Wayne Ellington, who buries the tr… https://t.co/1sNGGoqyn7	2018-03-20 00:30:33	None
1109	@melakatweets @roperisland921 @Sarahchadwickk @DwyaneWade Nobody needs to study up on the difference.  Nobody needs… https://t.co/5yDUNSMERn	2018-03-20 00:30:50	None
1110	Kaboom Ellington #heatnation	2018-03-20 00:30:55	None
1111	Assistindo a Miami Heat x Denver nuggets.Obviamente to torcendo pro nuggets que é bem melhor do que calor	2018-03-20 00:31:18	None
1112	@MiamiHEAT @Yeriinii ya ves te digo que el heat es la onda hasta aceptan fans del reggaeton como tu xD	2018-03-20 00:31:26	None
1113	Keep that lead Cavs and we gotta do our thing tonight #HeatCulture	2018-03-20 00:31:30	None
1114	"Denver Nuggets vs Miami Heat" #DENvsMIA https://t.co/9IXB6TNVKm	2018-03-20 00:31:35	None
1115	@AngieDWilson71 @itsgabrielleu @DwyaneWade @KingJames #HurricaneHarveyDid you know you can donate cookies if you d… https://t.co/eplmLiluNo	2018-03-20 00:31:35	None
1116	Let’s go @MiamiHEAT!! https://t.co/WiVgaGGVEw	2018-03-20 00:31:51	None
1117	James johnson chutando pra 3, vai se foder	2018-03-20 00:31:55	None
1118	#Basketball #Livescore @ScoresPro: (USA-NBA) #Miami Heat vs #Denver Nuggets: 57-58 ...	2018-03-20 00:32:07	None
1119	@FOXSportsFL @MiamiHEAT JJ is such a beast and flys under the radar (quite literally) love this dude and his game.	2018-03-20 00:32:09	None
1120	#DENvsMIA: HEAT 60, Nuggets 58 with under 3 minutes of remaining in the 1st half.K💢 leading Miami with 12 off the… https://t.co/r8JguM40Gr	2018-03-20 00:32:43	None
1121	PEAK JAMES JOHNSON, WTF!!!	2018-03-20 00:32:57	None
1122	#MiamiHeat RT " #DENvsMIA: HEAT 60, Nuggets 58 with under 3 minutes of remaining in the 1st half. K💢 leading Miami… https://t.co/8qiek1O7h0	2018-03-20 00:33:09	None
1123	James Johnson slips, goes down in a heap, looked awful, stays in the game.	2018-03-20 00:33:11	None
1124	Looks like James Johnson turned his ankle. He's staying in the game, but is limping.	2018-03-20 00:33:38	None
1125	E segue James Johnson fazendo merda.	2018-03-20 00:33:46	None
1126	Hah. Fuck James Johnson	2018-03-20 00:33:50	None
1127	James Johnson looked like he rolled the left foot on the drive to the hoop, but still in the game. #Heat	2018-03-20 00:33:57	None
1128	Nice find. Nice finish. #HEATCulture https://t.co/OYH04D0yQ2	2018-03-20 00:34:03	None
1129	Let's go HEAT! https://t.co/TDph5v7iRR	2018-03-20 00:34:07	None
1130	Esse James Johnson é ruim que chegar doer	2018-03-20 00:34:11	None
1131	FYI, Dwyane Wade is hoping to be back Wednesday. Getting through some of shootaround today was a good step.	2018-03-20 00:34:50	None
1132	Prime Lebron = Miami Heat LeBron https://t.co/e7vKezsLir	2018-03-20 00:35:00	None
1133	@youngwhiteside: what Rhymes with Embiid?Joel Embiid: IDK, what?@youngwhiteside: Deez nutz!! https://t.co/eLbVCkUTbz	2018-03-20 00:35:01	None
1134	He gotta just retire bro. https://t.co/391hJICS7p	2018-03-20 00:35:10	None
1135	@MiamiHEAT @IAmJustise that's a horrible picture 😂	2018-03-20 00:35:38	None
1136	Miami Heat vs. Oklahoma City Thunder Tickets https://t.co/3xtGUbntAg	2018-03-20 00:35:38	None
1137	Me when James Johnson went down https://t.co/je5JopHv06	2018-03-20 00:35:51	None
1138	miami heat dancers nude how to start phone sex business https://t.co/d6s7rgC9rf	2018-03-20 00:36:12	None
1139	tomara que o Miami Heat ganhe, fé #NBAnoSporTV	2018-03-20 00:36:33	None
1140	@CoupNBA A lot of issues... 😔 This game is key. Miami Heat is a weak team. Denver just needs to focus and they'll get an easy W.	2018-03-20 00:36:34	None
1141	MiamiHEAT: #DENvsMIA: HEAT 60, Nuggets 58 with under 3 minutes of remaining in the 1st half.K💢 leading Miami with… https://t.co/7HY3ey4hJm	2018-03-20 00:37:05	None
1142	We are going to lose this game, aren't we. #HeatCulture	2018-03-20 00:37:05	None
1143	MiamiHEAT: Nice find. Nice finish. #HEATCulture https://t.co/tF0PnFxyRG	2018-03-20 00:37:05	None
1144	@BryanIsTheKing hah. Fuck James johnson right when he rolls his ankle c’mon we ain’t stupid. You might not like him but that’s low	2018-03-20 00:37:07	None
1145	#Basketball #Livescore @ScoresPro: (USA-NBA) #Miami Heat vs #Denver Nuggets: 60-61 ...	2018-03-20 00:37:10	None
1146	@scttlmbrt James Johnson is a legit awful person. Idc what happens to him. Not wishing him injury but if it happens 🤷🏿‍♂️	2018-03-20 00:37:14	None
1147	That’s a foul ref, it came straight from @DwyaneWade’s play book.	2018-03-20 00:37:26	None
1148	@MiamiHEAT @J_Rich1 I need one of these	2018-03-20 00:38:02	None
1149	Wild, fun first half. #Heat lead #Nuggets 64-63. Miami shot 55.6 percent and was 8/16 on threes. Olynyk 12, Dragic… https://t.co/zw31FqwOpq	2018-03-20 00:38:37	None
1150	Descanso en el AAA: Heat 64 , Nuggets 63. Dos espectaculares canastas de Dragic cierran una buena primera mitad para Miami	2018-03-20 00:38:54	None
1151	Halftime HEAT 64 Nuggets 63. We got a shootout in Miami.	2018-03-20 00:39:12	None
1152	Liderando o placar, fazendo mais de 50 pontos no 1º tempo. Se isso for um sonho, @MiamiHEAT não me acorde, só vença esse jogo ♥️	2018-03-20 00:39:14	None
1153	Halftime: Heat 64, Nuggets 63. Miami shooting 55.6 percent. Denver shooting 51.2 percent. Heat haven't won many gam… https://t.co/nQmwpV08l9	2018-03-20 00:39:17	None
1154	HALFTIME: The Miami Heat lead the Denver Nuggets 64-63.Kelly Olynyk: 12 points, 4 rebounds, 3 blocks Goran Dragi… https://t.co/wgEJEMKU1A	2018-03-20 00:39:26	None
1155	@MiamiHEAT leading Denver at the half 64-63 on a @Goran_Dragic left hand layup. Not the type of gm HEAT want to get… https://t.co/YQao6iUv0m	2018-03-20 00:39:33	None
1156	Why do I continually trust my money to trash ass @MiamiHEAT players on these #DFS slates?? Tyler Johnson 🚮 Dragic 🚮 Bam 🚮	2018-03-20 00:39:35	None
1157	#MiamiHeat RT " Nice find. Nice finish. #HEATCulture https://t.co/JscmETgw8n "  #Sportsroadhouse https://t.co/PURyvlN7Pd	2018-03-20 00:39:46	None
1158	Halftime#HEATCulture 64 X 63 #MileHighBasketball	2018-03-20 00:39:47	None
1159	Yo please react to a throwback Miami heat video lebron sends it to ot dwade wins it against the pacers @OprahSide	2018-03-20 00:39:49	None
1160	HALFTIME: Heat 64, #Nuggets 63Both teams shooting over 52 percent in this high-scoring affair Miami surges ahead… https://t.co/qxyKC0hZWF	2018-03-20 00:39:55	None
1161	Brilliant game this. Keep it up Heat 🔥 #HeatNation	2018-03-20 00:40:09	None
1162	HEAT up on Nuggets 64-63 at half. Three Miami players have scored in double-figures.	2018-03-20 00:40:35	None
1163	Intervalo! #NBA #BullsNation 37 | 37 #Knicks#GrindCity 63 | 65 #WeGoHard #MileHighBasketball 63 | 64 #HeatCulture |  #NBAnoSporTV	2018-03-20 00:40:50	None
1164	Currently breathing @DwyaneWade ‘s air at the triple A watching @MiamiHEAT game 😩🔥 it’s been a while! #LETSGOHEAT	2018-03-20 00:41:03	None
1165	@scttlmbrt All I know about James Johnson is that he likes to beat women and suck at basketball. I don't know the g… https://t.co/2dBn9190Ar	2018-03-20 00:41:09	None
1166	El @MiamiHEAT muestra mucha cautela con el regreso de dos de sus estrellashttps://t.co/2zTW6vWPEP@PedroJulio59 https://t.co/SpoTbeYL0F	2018-03-20 00:41:22	None
1167	Goran Dragic!!! Back and forth 1st half. Let's hope the #Heat can tighten up the defense a bit though. #HEATCulture	2018-03-20 00:41:36	None
1168	HALFTIME!@memgrizz 62x65 @BrooklynNets @nuggets 63x64 @MiamiHEAT @chicagobulls 37x47 @nyknicks	2018-03-20 00:41:48	None
1169	Halftime Heat 64 Nuggets 63 @miamiheat #heatnation #heat #miamiheat #letsgoheat #nba #denvamia #Denver #nuggets @nuggets #Colorado	2018-03-20 00:41:48	None
1170	@GallitoVip 2H Miami Heat -1.5 &amp; ML..???	2018-03-20 00:41:48	None
1171	Miami Heat 2H Over 103.5 2u	2018-03-20 00:42:00	None
1172	LETS GO @MiamiHEAT also great job O's, Nats, hope Yanks an Cubs did well today.	2018-03-20 00:42:05	None
1173	#Basketball #Livescore @ScoresPro: (USA-NBA) #Miami Heat vs #Denver Nuggets: 64-63 ...	2018-03-20 00:42:10	None
1174	@MiamiHEAT @J_Rich1 @ocpm23 noche benjamin	2018-03-20 00:42:35	None
1175	Good for him.  NBA star stands with massacre victims https://t.co/fiyvgwcMRC	2018-03-20 00:44:23	None
1176	NBA star Dwyane Wade defends activism: 'I do more than dribble'https://t.co/OnzeptaG0V	2018-03-20 00:44:34	None
1177	#HEAT lead the #Nuggets 64-63 at the half 🏀🔥 #NBA #HEATNation https://t.co/NgWs0HirtQ	2018-03-20 00:44:52	None
1178	INTERVALO em mais três jogos na NBA:#GrindCity 63 x 65 #WeGoHard  #BullsNation 37 x 47 #Knicks Com transmissã… https://t.co/8CJFKc6KcP	2018-03-20 00:45:18	None
1179	💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯👇#TRUTHandFACTS👇 @potus @realDonaldTrump https://t.co/ATwhJWXNW8	2018-03-20 00:45:19	None
1180	Dragic with the footwork and finish!11 PTS for Dragon and @MiamiHEAT lead @nuggets 64-63 through 2 quarters.Jok… https://t.co/VdFrluWJXA	2018-03-20 00:46:43	None
1181	Neither the @MiamiHeat nor the Denver Nuggets have particularly struggled on offense tonight. #HeatCulture #NBA https://t.co/0bGf0xhheo	2018-03-20 00:47:08	None
1182	Danza - Danza - Dolphin Danza - Versace Vida - Miami Heat - Sonic - Sonic - Shady Swoosh - Symphony - Slam'n - Slam… https://t.co/noE80MtjK2	2018-03-20 00:47:13	None
1183	I'm still mad my Tar heels dropped the ball yesterday. Its cool tho because my Miami Heat gonna run thru the East and bring home a ship	2018-03-20 00:47:17	None
1184	GO HEEEEEAT #Miami #HEATCulture https://t.co/j3ad0wLwY7	2018-03-20 00:47:26	None
1185	Young Ginobli https://t.co/JAWfKkS7hE	2018-03-20 00:47:33	None
1186	@jackebeling98 6 rings against teams with no more than 2 superstars and a James worthy/Sick Magic Johnson duo 🤣🤣🤣 Not my GOAT	2018-03-20 00:47:37	None
1187	We up #HeatCulture	2018-03-20 00:47:38	None
1188	@NBA @MiamiHEAT @nuggets I'll pass on the European match up	2018-03-20 00:47:52	None
1189	Cmon @MiamiHEAT you gotta do something like this #HeatCulture https://t.co/wKO8oWMbyx	2018-03-20 00:47:54	None
1190	Watching Miami Heat play is like poetry in motion 🔥🔥🔥	2018-03-20 00:47:57	None
1191	Change of pace was lethal, never saw it coming https://t.co/gAIq0KrIDa	2018-03-20 00:48:20	None
1192	Oladipo the new @DwyaneWade 👀	2018-03-20 00:48:23	None
1193	The Heat lead the Nuggets 64-63 at halftime. Both teams are shooting blazing percentages from the field, but the He… https://t.co/GFNUyyYpVM	2018-03-20 00:48:30	None
1194	@MiamiHEAT @Goran_Dragic @FOXSportsHEAT I love Goran. I’ll be watching ❤️🤗	2018-03-20 00:48:31	None
1195	@MiamiHEAT @FOXSportsHEAT https://t.co/oK4L4ENo8N	2018-03-20 00:48:35	None
1196	@jackebeling98 6 rings against teams with no more than 2 superstars and a James Worthy less/ Sick Magic Johnson duo. Sad!	2018-03-20 00:48:36	None
1197	Offensive explosion in the first half for the Miami Heat. 64 points on nearly 56 percent shooting. 130.6 offens… https://t.co/KPs0cmBaIt	2018-03-20 00:48:37	None
1198	At the half @MiamiHEAT 57%Fg 8-16 treys 6-9Fts 5TOS(10pts) DEN: 51% 8-15 3s, 13-16Fts 6TOS(6pts). HEAT bench big 29… https://t.co/Z27NjHrKsV	2018-03-20 00:48:44	None
1199	@iwonher @NBA @MiamiHEAT @nuggets your name though.(me too 😳)	2018-03-20 00:48:55	None
1200	@nathanpadilla45 @MiamiHEAT Agree @MiamiHEAT	2018-03-20 00:49:17	None
1201	afe https://t.co/E9WT3Glaea	2018-03-20 00:49:19	None
1202	Finally 👍🏽👍🏽 https://t.co/mXiG2gQpEr	2018-03-20 00:49:19	None
1203	@Goran_Dragic @MiamiHEAT I tried and it was sold out 😭😭😭😭	2018-03-20 00:49:39	None
1204	Smh https://t.co/Lx5Y8jbJ2z	2018-03-20 00:49:42	None
1205	@AlykatAlyssa @melakatweets @roperisland921 @Sarahchadwickk @DwyaneWade Papers are no match for actual insider info… https://t.co/e2M0E1MVbz	2018-03-20 00:50:13	None
1206	@MiamiHEAT "D" is still going to be the key to a "W". Held Denver to 40% shooting in the 2nd compared to 62% in the 1st quarter.	2018-03-20 00:50:14	None
1207	Se termina el 2Q y nos vamos con ventaja de 64-63 sobre los Nuggets.  Olynyk 12 puntos, Dragic 11 puntos los mas destacados. #HeatCulture	2018-03-20 00:50:15	None
1208	@iankost45 @getnickwright @Quil_18 Guess what, Jordan wouldn't even have 6 rings in today's era. Also, Jordan playe… https://t.co/QNNQTBp6oO	2018-03-20 00:50:16	None
1209	@MiamiHEAT @evergfoundation ❤️💚	2018-03-20 00:50:25	None
1210	Big 2nd half coming up here #HEATnation Lets Go #MiamiHeat🔥🔥🔥 #NBA	2018-03-20 00:51:18	None
1211	I just tell myself the dreadnought was so large it created a gravity field.Remember, there were tie bombers in emp… https://t.co/gXdjW3K0UD	2018-03-20 00:51:20	None
1212	Less midrange jumpers please more corner 3s https://t.co/6C5jLvcq3M	2018-03-20 00:51:22	None
1213	2 people Isiah has never really liked, magic Johnson and the goat Michael Jordan. https://t.co/cYFaW5hw0j	2018-03-20 00:51:22	None
1214	@TeamJuJu @dionwaiters3	2018-03-20 00:51:23	None
1215	@EugenB7 @TonyHEATWC3x @MiamiHEAT @EReidMiamiHeat I second that.	2018-03-20 00:51:31	None
1216	3rd quarter: #DenverNuggets vs. #MiamiHeat https://t.co/UK2NV1SbNp #NBA #HeatCulture #MileHighBasketball	2018-03-20 00:52:05	None
1217	Big 2nd half coming up here #HEATculture Lets Go #MiamiHeat🔥🔥🔥 #NBA	2018-03-20 00:52:13	None
1218	"@TheMayadoodle : GO HEEEEEAT #Miami #HEATCulture https://t.co/rSW34dBtCg" http://207.154.244.110 https://t.co/gQZ355LugM	2018-03-20 00:52:27	None
1219	@MikeInglisHEAT @MiamiHEAT I see what you did there!!! "D" "W"... D Wade!!! Of course we need him back! 😂	2018-03-20 00:52:34	None
1220	Ayo @DwyaneWade met you back at Critical Mass back in Miami, I’m travel for work and haven’t been back in Miami sin… https://t.co/3Q9KiGabpR	2018-03-20 00:52:50	None
1221	@NBA @MiamiHEAT @nuggets https://t.co/HWS5nt4cZ1 go check out my new song it’s a banger 🔥🔥 I make my own beats 💯	2018-03-20 00:52:53	None
1222	Let’s get this win Heat Nation. Goal playoff spot, time to bring out them White Hot Heat Jerseys. #HeatCulture… https://t.co/R4c5lbgO6n	2018-03-20 00:53:27	None
